feature,value
209310_s_at,-0.0000078166
209311_at,0.0000612071
209312_x_at,-0.0000342828
209313_at,-0.0000009533
209314_s_at,-0.0000668526
209315_at,0.0001944677
209316_s_at,0.0000379546
209317_at,-0.0000766737
209318_x_at,0.0000956603
209320_at,0.0000260502
209321_s_at,-0.0002423563
209322_s_at,0.0000195520
209323_at,-0.0000318545
209324_s_at,-0.0000061128
209325_s_at,-0.0002724316
209326_at,0.0000834616
209327_s_at,0.0001493279
209328_x_at,-0.0000777604
209329_x_at,0.0000694819
209330_s_at,0.0003476210
209331_s_at,-0.0001917449
209332_s_at,-0.0001252631
209333_at,-0.0000150889
209334_s_at,-0.0000253367
209335_at,-0.0000221953
209336_at,0.0000385808
209337_at,-0.0000123009
209338_at,0.0000343284
209339_at,-0.0002147546
209340_at,0.0000663763
209341_s_at,0.0000300476
209342_s_at,0.0000318344
209343_at,-0.0000734761
209344_at,0.0000615542
209345_s_at,0.0000747056
209346_s_at,0.0000659112
209347_s_at,-0.0000061192
209348_s_at,-0.0001433202
209349_at,0.0000333345
209350_s_at,0.0000603576
209351_at,-0.0000013811
209352_s_at,0.0000426934
209353_s_at,0.0000592910
209354_at,-0.0000244663
209355_s_at,0.0000018585
209356_x_at,0.0000973200
209357_at,-0.0000208421
209358_at,-0.0002201691
209359_x_at,-0.0002998797
209360_s_at,0.0002077732
209361_s_at,0.0000413274
209362_at,0.0000200034
209363_s_at,0.0000037874
209364_at,0.0000343460
209365_s_at,-0.0000041375
209366_x_at,-0.0000903792
209367_at,0.0000597827
209368_at,-0.0004338011
209369_at,0.0000876947
209370_s_at,0.0002803769
209371_s_at,0.0001282665
209372_x_at,-0.0000538118
209373_at,-0.0000221176
209374_s_at,0.0000032554
209375_at,-0.0001143872
209376_x_at,0.0000358972
209377_s_at,-0.0000757857
209378_s_at,0.0001302603
209379_s_at,-0.0000367328
209380_s_at,-0.0002264627
209381_x_at,-0.0001007823
209382_at,-0.0000000168
209383_at,-0.0000118926
209384_at,0.0000569377
209385_s_at,-0.0000145489
209386_at,0.0001523432
209387_s_at,-0.0001041644
209388_at,-0.0000011831
209389_x_at,0.0000072379
209390_at,0.0000137464
209391_at,-0.0000708792
209392_at,0.0000832189
209393_s_at,-0.0001702573
209394_at,0.0000007817
209395_at,-0.0000943312
209396_s_at,0.0000864425
209397_at,-0.0000161955
209398_at,0.0001402073
209399_at,-0.0000130539
209400_at,0.0000785071
209401_s_at,-0.0000169801
209402_s_at,-0.0000049822
209403_at,0.0002837060
209404_s_at,0.0000130129
209405_s_at,-0.0000067937
209406_at,0.0000043325
209407_s_at,0.0000030040
209408_at,0.0002479527
209409_at,0.0000400722
209410_s_at,-0.0000128115
209411_s_at,0.0000702739
209412_at,-0.0001199140
209413_at,-0.0000172101
209414_at,0.0000729751
209415_at,0.0001463437
209416_s_at,0.0003273804
209417_s_at,0.0000557205
209418_s_at,0.0000574027
209419_at,-0.0000131450
209420_s_at,0.0001938409
209421_at,0.0000296967
209422_at,-0.0000175873
209423_s_at,-0.0001614590
209424_s_at,-0.0001802062
209425_at,-0.0001252818
209426_s_at,-0.0000346963
209427_at,0.0000236718
209428_s_at,0.0000605434
209429_x_at,0.0000501756
209430_at,-0.0001305987
209431_s_at,0.0000467993
209432_s_at,-0.0000129559
209433_s_at,-0.0001642687
209434_s_at,0.0000820487
209435_s_at,0.0000144715
209436_at,0.0000039642
209437_s_at,-0.0000727255
209438_at,-0.0002319183
209439_s_at,0.0000975243
209440_at,0.0000845566
209441_at,0.0000234951
209442_x_at,0.0000014063
209443_at,0.0000682061
209444_at,0.0000166707
209445_x_at,0.0000257736
209446_s_at,0.0001088284
209447_at,0.0000299521
209448_at,0.0000215030
209449_at,-0.0000692501
209450_at,-0.0001634947
209451_at,0.0000321427
209452_s_at,0.0000075725
209453_at,-0.0000117746
209454_s_at,0.0003237665
209455_at,-0.0000120152
209456_s_at,-0.0000425245
209457_at,-0.0001269800
209458_x_at,0.0000414978
209459_s_at,-0.0000127809
209460_at,-0.0000236809
209461_x_at,-0.0000301185
209462_at,-0.0000008657
209463_s_at,-0.0001381600
209464_at,0.0001573625
209465_x_at,0.0000436779
209466_x_at,0.0000143907
209467_s_at,-0.0000036187
209468_at,-0.0000215858
209469_at,-0.0000312154
209470_s_at,0.0000360380
209471_s_at,0.0002507032
209472_at,-0.0000163241
209473_at,0.0000779606
209474_s_at,0.0000551583
209475_at,0.0000364095
209476_at,-0.0000703044
209477_at,-0.0000440643
209478_at,-0.0000504778
209479_at,0.0000028702
209480_at,-0.0000819493
209481_at,-0.0000045620
209482_at,-0.0002395381
209483_s_at,0.0001226542
209484_s_at,0.0000662578
209485_s_at,0.0000137485
209486_at,0.0000554352
209487_at,0.0002803980
209488_s_at,-0.0000665615
209489_at,0.0000095737
209490_s_at,0.0000033777
209491_s_at,0.0001441450
209492_x_at,0.0000435314
209493_at,0.0000520456
209494_s_at,0.0002809681
209495_at,0.0001510022
209496_at,-0.0000375292
209497_s_at,0.0000172842
209498_at,0.0000557412
209499_x_at,-0.0002073256
209500_x_at,-0.0000158087
209501_at,0.0000217365
209502_s_at,0.0000601211
209503_s_at,-0.0000365787
209504_s_at,-0.0000003626
209505_at,-0.0000361661
209506_s_at,-0.0000493158
209507_at,-0.0000022938
209508_x_at,0.0000326666
209509_s_at,0.0000088360
209510_at,0.0001274983
209511_at,0.0003162310
209512_at,0.0000252715
209513_s_at,0.0000773981
209514_s_at,0.0002748090
209515_s_at,-0.0000317244
209516_at,0.0000687778
209517_s_at,0.0000402652
209518_at,0.0000765356
209519_at,-0.0000841753
209520_s_at,-0.0000274667
209521_s_at,-0.0000963993
209522_s_at,-0.0001657273
209523_at,0.0000671236
209524_at,-0.0002784821
209525_at,-0.0001240107
209526_s_at,-0.0000740404
209527_at,-0.0000574576
209528_s_at,0.0000256269
209529_at,-0.0000903577
209530_at,0.0001183632
209531_at,-0.0001027941
209532_at,-0.0000077084
209533_s_at,-0.0000492323
209534_x_at,0.0001059077
209535_s_at,0.0001727158
209536_s_at,0.0000627710
209537_at,0.0001281486
209538_at,-0.0001860177
209539_at,-0.0000068788
209540_at,0.0000156774
209541_at,0.0000264508
209542_x_at,0.0000432902
209543_s_at,0.0001803337
209544_at,-0.0000786370
209545_s_at,0.0002362870
209546_s_at,-0.0001844611
209547_s_at,0.0002707288
209549_s_at,0.0000560937
209550_at,-0.0000192560
209551_at,0.0001508041
209552_at,0.0002502893
209553_at,0.0000252352
209554_at,0.0001922778
209555_s_at,-0.0000681949
209556_at,-0.0000519885
209557_s_at,0.0001336295
209558_s_at,0.0001277467
209559_at,0.0002089296
209560_s_at,-0.0001506796
209561_at,-0.0000002423
209563_x_at,-0.0001157980
209565_at,0.0000416658
209566_at,0.0000371774
209567_at,-0.0000245514
209568_s_at,0.0000823989
209569_x_at,0.0003531530
209570_s_at,-0.0000424566
209571_at,0.0000301930
209572_s_at,-0.0000400838
209573_s_at,0.0001420246
209574_s_at,-0.0000715334
209575_at,-0.0000062331
209576_at,0.0001581009
209577_at,-0.0000343932
209578_s_at,-0.0001318909
209579_s_at,0.0000135188
209580_s_at,0.0000387316
209581_at,0.0000058437
209582_s_at,-0.0000063527
209583_s_at,-0.0001546179
209584_x_at,-0.0000447348
209585_s_at,-0.0001691384
209586_s_at,0.0000083641
209587_at,0.0000330520
209588_at,-0.0002832107
209589_s_at,-0.0000165809
209590_at,0.0000688299
209591_s_at,0.0000409409
209592_s_at,0.0002257335
209593_s_at,0.0000064911
209594_x_at,0.0000871194
209595_at,0.0000848124
209596_at,-0.0001351935
209597_s_at,0.0000283493
209598_at,0.0000597359
209599_s_at,-0.0000099309
209600_s_at,0.0001855357
209601_at,-0.0000876508
209602_s_at,0.0000534890
209603_at,-0.0001220801
209604_s_at,-0.0000206453
209605_at,0.0000149228
209606_at,0.0000362034
209607_x_at,-0.0000582244
209608_s_at,-0.0000164270
209609_s_at,0.0214900747
209610_s_at,-0.0000330697
209611_s_at,0.0000199442
209612_s_at,0.0000685008
209613_s_at,0.0203203317
209614_at,0.0113994787
209615_s_at,0.0000050796
209616_s_at,-0.0003451198
209617_s_at,-0.0000986097
209618_at,-0.0000421406
209619_at,-0.0001088269
209620_s_at,-0.0000135750
209621_s_at,0.0000527512
209622_at,0.0000295695
209623_at,-0.0002282588
209624_s_at,0.0001717744
209625_at,-0.0000531427
209626_s_at,0.0000096761
209627_s_at,0.0000353361
209628_at,-0.0000246174
209629_s_at,-0.0001235709
209630_s_at,-0.0001289468
209631_s_at,-0.0001426104
209632_at,0.0000193018
209633_at,0.0000481021
209635_at,-0.0000688581
209636_at,0.0001012248
209637_s_at,-0.0000251127
209638_x_at,-0.0000938918
209639_s_at,0.0002440418
209640_at,0.0000831598
209641_s_at,-0.0000214778
209642_at,-0.0000039251
209643_s_at,0.0000783091
209644_x_at,-0.0000445322
209645_s_at,-0.0002153277
209646_x_at,-0.0001130763
209647_s_at,-0.0000273298
209648_x_at,-0.0001395512
209649_at,0.0001259358
209650_s_at,0.0000241680
209651_at,0.0001147750
209652_s_at,-0.0000285853
209653_at,0.0000263236
209654_at,0.0000277015
209655_s_at,-0.0000322275
209656_s_at,0.0000181581
209657_s_at,0.0000047869
209658_at,-0.0000154016
209659_s_at,0.0001855308
209660_at,0.0001460450
209661_at,-0.0000818678
209662_at,-0.0001711907
209663_s_at,0.0001875667
209664_x_at,0.0000029438
209665_at,-0.0000111877
209666_s_at,-0.0000844155
209667_at,-0.0000355674
209668_x_at,-0.0000961198
209669_s_at,0.0000893636
209670_at,0.0000353003
209671_x_at,0.0000260095
209672_s_at,-0.0000233482
209674_at,0.0001995048
209675_s_at,-0.0000046261
209676_at,0.0000837144
209677_at,0.0000037726
209678_s_at,-0.0000574897
209679_s_at,-0.0001096564
209680_s_at,0.0000544153
209681_at,-0.0000101717
209682_at,-0.0001432674
209683_at,-0.0000028405
209684_at,0.0000671023
209685_s_at,-0.0000017661
209686_at,-0.0000972359
209687_at,-0.0000151692
209688_s_at,-0.0001071700
209689_at,0.0000828038
209690_s_at,-0.0000605791
209691_s_at,-0.0000024228
209692_at,-0.0001200069
209693_at,-0.0000553598
209694_at,0.0000016878
209695_at,-0.0002616089
209696_at,0.0002073739
209697_at,-0.0002610140
209698_at,-0.0000156522
209699_x_at,0.0000698458
209700_x_at,0.0000099545
209701_at,0.0000770058
209702_at,0.0000386436
209703_x_at,-0.0000093790
209704_at,-0.0000231820
209705_at,0.0000332206
209706_at,-0.0001186492
209707_at,0.0000692370
209708_at,-0.0001025032
209709_s_at,0.0000074204
209710_at,-0.0000630496
209711_at,0.0000185691
209712_at,-0.0000358264
209713_s_at,-0.0001335552
209714_s_at,0.0000053251
209715_at,-0.0000137122
209716_at,0.0000765279
209717_at,0.0000928218
209718_at,0.0000201093
209719_x_at,0.0001033463
209720_s_at,0.0000603263
209721_s_at,-0.0000098215
209722_s_at,0.0000272109
209723_at,-0.0001010589
209724_s_at,0.0000530919
209725_at,0.0000697405
209726_at,-0.0000323953
209727_at,0.0001314879
209728_at,0.0001046683
209729_at,0.0001472519
209730_at,-0.0001812880
209731_at,-0.0001380953
209732_at,-0.0000975234
209733_at,-0.0003639613
209734_at,-0.0000122693
209735_at,-0.0000537538
209736_at,0.0000239947
209737_at,-0.0000419717
209738_x_at,-0.0000626472
209739_s_at,-0.0002291712
209740_s_at,-0.0000367243
209741_x_at,0.0000085164
209742_s_at,0.0001643627
209743_s_at,-0.0000036877
209744_x_at,-0.0000081543
209745_at,0.0000084115
209746_s_at,0.0001286336
209747_at,-0.0000669357
209748_at,-0.0000706953
209749_s_at,0.0000355030
209750_at,0.0001461888
209751_s_at,-0.0000514206
209752_at,0.0000670339
209753_s_at,0.0000061113
209754_s_at,-0.0000225328
209755_at,-0.0001809390
209756_s_at,0.0001097275
209757_s_at,-0.0000261066
209758_s_at,0.0000395520
209759_s_at,-0.0000052279
209760_at,0.0001064349
209761_s_at,-0.0001580784
209762_x_at,0.0001656006
209763_at,0.0000265499
209764_at,0.0000873222
209765_at,0.0001012627
209766_at,-0.0000871789
209767_s_at,0.0000275238
209768_s_at,0.0000194010
209769_s_at,-0.0000375674
209770_at,0.0000624066
209771_x_at,0.0000631717
209772_s_at,-0.0000555891
209773_s_at,0.0000220513
209774_x_at,-0.0000635406
209775_x_at,0.0000950771
209776_s_at,0.0001904993
209777_s_at,0.0000840239
209778_at,0.0000292982
209779_at,0.0000054549
209780_at,-0.0001279488
209781_s_at,0.0002627914
209782_s_at,-0.0001308866
209783_at,0.0001803062
209784_s_at,0.0000006511
209785_s_at,-0.0000158102
209786_at,0.0000506651
209787_s_at,-0.0000119764
209788_s_at,-0.0001887413
209789_at,0.0001611715
209790_s_at,-0.0000022597
209791_at,0.0000364431
209792_s_at,0.0000975428
209793_at,-0.0000331762
209794_at,-0.0000260305
209795_at,0.0000009876
209796_s_at,0.0003033686
209797_at,-0.0000340865
209798_at,-0.0001509045
209799_at,0.0001652033
209800_at,0.0001173559
209802_at,-0.0001209670
209803_s_at,-0.0001192124
209804_at,-0.0000545417
209805_at,-0.0000110601
209806_at,0.0000730500
209807_s_at,0.0000642476
209808_x_at,-0.0000176818
209810_at,0.0000296765
209811_at,-0.0002718177
209812_x_at,-0.0000639057
209813_x_at,0.0000882057
209814_at,-0.0000789511
209815_at,0.0000291136
209816_at,0.0003095755
209817_at,0.0000173911
209818_s_at,0.0003043324
209819_at,-0.0001185794
209820_s_at,-0.0003645497
209821_at,-0.0001658789
209822_s_at,-0.0000862556
209823_x_at,0.0000559879
209824_s_at,0.0001632130
209825_s_at,0.0000074128
209826_at,-0.0001216709
209827_s_at,-0.0003634963
209828_s_at,0.0000559211
209829_at,-0.0000516895
209830_s_at,0.0000729171
209831_x_at,0.0000867482
209832_s_at,-0.0000259388
209833_at,-0.0001750552
209834_at,0.0000404650
209835_x_at,-0.0002142669
209836_x_at,-0.0000118863
209837_at,0.0000460038
209838_at,0.0000002283
209839_at,0.0000912123
209840_s_at,0.0001970613
209841_s_at,-0.0000566708
209842_at,0.0001863130
209843_s_at,-0.0001847666
209844_at,0.0000285652
209845_at,0.0000725055
209846_s_at,0.0000576252
209847_at,0.0001097780
209848_s_at,-0.0000110291
209849_s_at,-0.0000364091
209850_s_at,-0.0001001440
209851_at,-0.0000502065
209852_x_at,-0.0000329838
209853_s_at,-0.0000975486
209854_s_at,-0.0000258637
209855_s_at,-0.0000215246
209856_x_at,0.0000540152
209857_s_at,0.0002251857
209858_x_at,0.0000411919
209859_at,0.0000209115
209860_s_at,0.0001802694
209861_s_at,0.0001499095
209862_s_at,-0.0000453401
209863_s_at,0.0000573524
209864_at,-0.0000688534
209865_at,-0.0000449606
209866_s_at,-0.0000106146
209867_s_at,-0.0000962992
209868_s_at,-0.0000080226
209869_at,0.0001911939
209870_s_at,0.0001214369
209871_s_at,0.0001244149
209872_s_at,-0.0000752099
209873_s_at,-0.0002251747
209874_x_at,-0.0001285772
209875_s_at,0.0000449911
209876_at,-0.0000669694
209877_at,-0.0001874038
209878_s_at,0.0000325120
209879_at,0.0000408632
209880_s_at,0.0000185909
209881_s_at,0.0000423055
209882_at,0.0000450444
209883_at,0.0001173035
209884_s_at,0.0001296945
209885_at,-0.0001097375
209886_s_at,-0.0001491589
209887_at,-0.0001580218
209888_s_at,0.0000048999
209889_at,0.0001048615
209890_at,-0.0001985401
209891_at,0.0000191353
209892_at,0.0000422347
209893_s_at,0.0001055006
209894_at,0.0001881703
209895_at,-0.0001246936
209896_s_at,0.0001296929
209897_s_at,0.0001602527
209898_x_at,-0.0000507288
209899_s_at,-0.0000508937
209900_s_at,-0.0000576373
209901_x_at,-0.0003167180
209902_at,0.0002229891
209903_s_at,0.0001536530
209904_at,0.0000097300
209905_at,-0.0000709878
209906_at,-0.0000021126
209907_s_at,-0.0000684855
209908_s_at,0.0000149850
209909_s_at,0.0001037415
209910_at,0.0000791148
209911_x_at,-0.0000322997
209912_s_at,-0.0000025487
209913_x_at,0.0001432599
209914_s_at,0.0000071925
209915_s_at,-0.0000510276
209916_at,-0.0000206755
209917_s_at,0.0000751779
209918_at,0.0000735668
209919_x_at,0.0001564571
209920_at,-0.0000226806
209921_at,0.0002390913
209922_at,-0.0000711069
209923_s_at,-0.0000813401
209924_at,-0.0001255622
209925_at,-0.0001220976
209926_at,-0.0000341567
209927_s_at,-0.0000336988
209928_s_at,-0.0000994484
209929_s_at,0.0000303513
209930_s_at,-0.0000765277
209931_s_at,-0.0000970294
209932_s_at,-0.0000230378
209933_s_at,-0.0000057057
209934_s_at,-0.0000166619
209935_at,0.0000199261
209936_at,-0.0000921699
209937_at,0.0000265691
209938_at,-0.0000519043
209939_x_at,0.0000901214
209940_at,-0.0001192580
209941_at,0.0000323641
209942_x_at,-0.0000909308
209943_at,-0.0002308724
209944_at,0.0000358640
209945_s_at,-0.0000040620
209946_at,-0.0000100099
209947_at,-0.0000800248
209948_at,0.0001667955
209949_at,0.0000372402
209950_s_at,-0.0000179579
209951_s_at,-0.0001168972
209952_s_at,0.0000099397
209953_s_at,0.0000923503
209954_x_at,-0.0000319368
209955_s_at,0.0001899431
209956_s_at,-0.0000034376
209957_s_at,-0.0000539515
209958_s_at,0.0000048625
209959_at,-0.0001720828
209960_at,-0.0001124887
209961_s_at,0.0000465725
209962_at,0.0000780854
209963_s_at,0.0000257839
209964_s_at,-0.0000090589
209965_s_at,0.0001817919
209966_x_at,-0.0001397086
209967_s_at,-0.0000139698
209968_s_at,-0.0000167795
209969_s_at,-0.0003264812
209970_x_at,0.0000145896
209971_x_at,0.0000593469
209972_s_at,-0.0000020979
209973_at,-0.0000383510
209974_s_at,-0.0000231783
209975_at,0.0000007501
209976_s_at,-0.0000229989
209977_at,-0.0000503142
209978_s_at,-0.0001140162
209979_at,-0.0000044246
209980_s_at,0.0000029207
209981_at,-0.0001566641
209982_s_at,0.0000032043
209983_s_at,0.0001105888
209984_at,0.0000504661
209985_s_at,0.0000179242
209986_at,-0.0000610476
209987_s_at,0.0000992160
209988_s_at,0.0002545167
209989_at,0.0000295923
209990_s_at,0.0000013149
209991_x_at,-0.0000013535
209992_at,-0.0000539927
209993_at,0.0000194478
209994_s_at,0.0000214009
209995_s_at,-0.0000759760
209996_x_at,0.0000109959
209997_x_at,0.0001138722
209998_at,0.0000833398
209999_x_at,0.0000816806
210000_s_at,-0.0002291803
210001_s_at,0.0000688351
210002_at,0.0000261437
210004_at,-0.0001806987
210005_at,0.0000210175
210006_at,-0.0000861338
210007_s_at,0.0000018194
210008_s_at,-0.0000794512
210009_s_at,0.0000109664
210010_s_at,0.0000245950
210011_s_at,0.0000332374
210012_s_at,0.0000840899
210013_at,-0.0002791237
210014_x_at,-0.0000228173
210015_s_at,-0.0000631024
210016_at,-0.0001000153
210017_at,-0.0001398552
210018_x_at,0.0000851041
210019_at,-0.0000172661
210020_x_at,0.0001040548
210021_s_at,-0.0002168860
210022_at,-0.0001239351
210023_s_at,-0.0000298998
210024_s_at,0.0003362305
210025_s_at,0.0000392532
210026_s_at,-0.0000412219
210027_s_at,-0.0000226526
210028_s_at,0.0000297773
210029_at,0.0000715637
210030_at,0.0000517696
210031_at,-0.0000848284
210032_s_at,-0.0001122905
210033_s_at,-0.0001907509
210034_s_at,0.0000808910
210035_s_at,0.0000036065
210036_s_at,0.0001483431
210037_s_at,-0.0000951470
210038_at,-0.0001534616
210039_s_at,0.0000424865
210040_at,-0.0000735318
210041_s_at,-0.0000921861
210042_s_at,0.0000177628
210043_at,-0.0000031073
210044_s_at,-0.0000693021
210045_at,0.0000937778
210046_s_at,0.0000099523
210047_at,-0.0001465150
210048_at,-0.0000034654
210049_at,-0.0003150000
210050_at,0.0000315361
210051_at,-0.0001911748
210052_s_at,0.0000599574
210053_at,0.0123971598
210054_at,0.0002300952
210055_at,0.0000258416
210056_at,-0.0000659655
210057_at,0.0000007865
210058_at,0.0002689095
210059_s_at,-0.0001117651
210060_at,0.0000294188
210061_at,0.0000765958
210062_s_at,0.0002473167
210063_at,0.0000525251
210064_s_at,-0.0000341331
210065_s_at,-0.0000840869
210066_s_at,-0.0000814498
210067_at,0.0000066297
210068_s_at,-0.0000995812
210069_at,-0.0001145129
210070_s_at,0.0001284215
210072_at,-0.0000728484
210073_at,0.0000139020
210074_at,-0.0000304043
210075_at,-0.0000233330
210076_x_at,-0.0003677026
210077_s_at,-0.0000276926
210078_s_at,-0.0000249643
210079_x_at,-0.0002231974
210080_x_at,-0.0000149438
210081_at,0.0000230877
210082_at,-0.0000295894
210083_at,-0.0000874595
210084_x_at,-0.0001141946
210085_s_at,-0.0000107882
210086_at,-0.0002586924
210087_s_at,-0.0000600938
210088_x_at,-0.0000096824
210089_s_at,0.0000399983
210090_at,0.0000216496
210091_s_at,-0.0000927309
210092_at,-0.0000248142
210093_s_at,-0.0000051095
210094_s_at,0.0000215497
210095_s_at,-0.0000055403
210096_at,0.0000440691
210097_s_at,-0.0000293797
210098_s_at,0.0000852483
210099_at,0.0001742635
210100_s_at,-0.0000866483
210101_x_at,-0.0000000345
210102_at,0.0000191276
210103_s_at,0.0001239225
210104_at,-0.0000449452
210105_s_at,0.0000461562
210106_at,0.0000211182
210107_at,0.0000033734
210108_at,-0.0000056922
210109_at,-0.0000286330
210110_x_at,0.0003221151
210111_s_at,0.0001612799
210112_at,0.0000535426
210113_s_at,-0.0001290042
210114_at,0.0000194485
210115_at,-0.0000248126
210116_at,0.0000136597
210117_at,0.0000715546
210118_s_at,0.0001143401
210119_at,0.0000059591
210120_s_at,0.0000486170
210121_at,-0.0002699093
210122_at,0.0000957822
210123_s_at,-0.0000646906
210124_x_at,0.0001999712
210125_s_at,-0.0000378937
210126_at,0.0000821745
210127_at,0.0001514299
210128_s_at,-0.0000934408
210129_s_at,0.0002340203
210130_s_at,0.0001577885
210131_x_at,0.0001467451
210132_at,-0.0000100420
210133_at,-0.0000571311
210134_x_at,0.0001537754
210135_s_at,-0.0000892504
210136_at,-0.0000328490
210137_s_at,-0.0001615227
210138_at,0.0004356846
210139_s_at,0.0000290242
210140_at,-0.0000405193
210141_s_at,0.0000247166
210142_x_at,-0.0000483602
210143_at,0.0000437194
210144_at,-0.0000405707
210145_at,-0.0000304563
210146_x_at,-0.0001119415
210147_at,0.0000391009
210148_at,0.0002183717
210149_s_at,0.0000501810
210150_s_at,0.0000543092
210151_s_at,-0.0000255595
210152_at,0.0000348908
210153_s_at,0.0001406559
210154_at,0.0000057586
210155_at,-0.0000322537
210156_s_at,-0.0003012180
210157_at,-0.0000342974
210158_at,0.0002236073
210159_s_at,0.0000791504
210160_at,-0.0001104241
210161_at,-0.0000544741
210162_s_at,0.0000952203
210163_at,-0.0000181710
210164_at,0.0000305450
210165_at,-0.0001419455
210166_at,0.0000219937
210167_s_at,-0.0000765652
210168_at,-0.0000783780
210169_at,0.0001221253
210170_at,0.0001007255
210171_s_at,-0.0001988684
210172_at,-0.0000181879
210173_at,-0.0000384960
210174_at,0.0000571423
210175_at,-0.0000412008
210176_at,-0.0000313139
210177_at,0.0000918573
210178_x_at,0.0000880493
210179_at,-0.0000938779
210180_s_at,-0.0001617856
210181_s_at,0.0000277970
210182_at,0.0000359433
210183_x_at,0.0000470699
210184_at,-0.0001345557
210185_at,0.0001675528
210186_s_at,-0.0000486375
210187_at,-0.0000974255
210188_at,0.0000588615
210189_at,-0.0000487644
210190_at,-0.0000027736
210191_s_at,-0.0000385133
210192_at,-0.0000243855
210193_at,-0.0000305515
210194_at,-0.0000685210
210195_s_at,0.0000136331
210196_s_at,-0.0000324345
210197_at,0.0001317433
210198_s_at,-0.0000087701
210199_at,-0.0000416064
210200_at,0.0000569544
210201_x_at,0.0001423045
210202_s_at,0.0000307664
210203_at,0.0001061521
210204_s_at,0.0002658616
210205_at,0.0000442355
210206_s_at,-0.0001261303
210208_x_at,-0.0001949549
210210_at,0.0002153841
210211_s_at,-0.0000281165
210212_x_at,-0.0000602859
210213_s_at,0.0000720768
210214_s_at,0.0000654897
210215_at,0.0000197851
210216_x_at,0.0000919847
210218_s_at,0.0000790843
210219_at,-0.0000060939
210220_at,-0.0000498260
210221_at,0.0000559662
210222_s_at,-0.0001800125
210223_s_at,0.0000292199
210224_at,0.0000264877
210225_x_at,-0.0001423572
210226_at,0.0000595089
210227_at,0.0001500758
210228_at,0.0001764698
210229_s_at,0.0000520344
210230_at,0.0001345710
210231_x_at,0.0000146076
210232_at,0.0000451657
210233_at,0.0000685329
210234_at,0.0000657836
210235_s_at,0.0000627216
210236_at,0.0000341957
210237_at,-0.0001637213
210239_at,-0.0000610507
210240_s_at,-0.0000007271
210241_s_at,-0.0000283993
210242_x_at,0.0001082269
210243_s_at,-0.0000829039
210244_at,0.0001052356
210245_at,0.0000048811
210246_s_at,0.0001376236
210247_at,-0.0000399983
210248_at,-0.0000845558
210249_s_at,-0.0000130572
210250_x_at,0.0000594489
210251_s_at,-0.0000355767
210252_s_at,0.0001608771
210253_at,-0.0000281082
210254_at,-0.0000772248
210255_at,0.0000551713
210256_s_at,-0.0000958035
210257_x_at,-0.0000023489
210258_at,-0.0000265857
210259_s_at,0.0002030500
210260_s_at,-0.0000621718
210261_at,-0.0001007760
210262_at,0.0000593169
210263_at,0.0000045115
210264_at,-0.0001558089
210265_x_at,0.0000614348
210266_s_at,-0.0000531918
210267_at,-0.0000221618
210268_at,-0.0001415254
210269_s_at,-0.0002035210
210270_at,-0.0002266858
210271_at,0.0000725901
210272_at,0.0000608590
210273_at,0.0000581418
210274_at,0.0000638856
210275_s_at,0.0000696226
210276_s_at,-0.0000829315
210277_at,0.0001205555
210278_s_at,0.0001004317
210279_at,0.0000436305
210280_at,0.0001488908
210281_s_at,-0.0001668886
210282_at,0.0000211229
210283_x_at,0.0000467674
210284_s_at,0.0001439358
210285_x_at,-0.0001066627
210286_s_at,0.0001797437
210287_s_at,-0.0000169182
210288_at,-0.0000338903
210289_at,-0.0000137375
210290_at,-0.0000190985
210291_s_at,0.0000050387
210292_s_at,-0.0000435465
210293_s_at,-0.0000419220
210294_at,-0.0000305079
210295_at,-0.0000093650
210296_s_at,-0.0000022954
210297_s_at,0.0000451806
210298_x_at,-0.0002501837
210299_s_at,-0.0001050265
210300_at,0.0000156214
210301_at,-0.0001049996
210302_s_at,0.0000966754
210303_at,0.0000633088
210304_at,0.0000678155
210305_at,0.0000265480
210306_at,0.0000101469
210307_s_at,-0.0001179698
210309_at,-0.0000058968
210310_s_at,0.0002193176
210311_at,0.0000932931
210312_s_at,0.0000249759
210313_at,0.0000456967
210314_x_at,0.0000366508
210315_at,-0.0000136728
210316_at,-0.0000348263
210317_s_at,-0.0000944151
210318_at,0.0000607100
210319_x_at,-0.0000420960
210320_s_at,0.0000970647
210321_at,0.0000891908
210322_x_at,0.0000046031
210323_at,-0.0000631597
210324_at,-0.0003394513
210325_at,-0.0000127356
210326_at,0.0000233933
210327_s_at,-0.0001700534
210328_at,0.0000181516
210329_s_at,0.0000700697
210330_at,-0.0000649610
210331_at,-0.0000396115
210332_at,0.0000517234
210333_at,0.0000246847
210334_x_at,-0.0002180487
210335_at,-0.0000155958
210336_x_at,0.0000143624
210337_s_at,-0.0001103695
210338_s_at,-0.0000112055
210339_s_at,-0.0000427737
210340_s_at,0.0000610547
210341_at,0.0000742174
210342_s_at,0.0000644914
210343_s_at,0.0000208472
210344_at,-0.0001007447
210345_s_at,0.0000203608
210346_s_at,0.0000792568
210347_s_at,-0.0002298467
210348_at,0.0000039306
210349_at,0.0000182161
210350_x_at,-0.0001441529
210352_at,0.0000041266
210353_s_at,0.0000290603
210354_at,-0.0000907207
210355_at,-0.0000536480
210356_x_at,-0.0000655861
210357_s_at,-0.0001693589
210358_x_at,-0.0001588821
210359_at,0.0001988790
